;name;address;e-mail;site;telephone;e_mail
658;Fish & Olive;51 Boldmere Road, Birmingham B73 5UY England;;https://www.facebook.com/fishandolivecaferestaurant/;tel:+44 121 792 8440;mailto:fishandolivecaferestaurant@gmail.com?subject=?
659;The Tikka Hut;71 Bottetourt Road, Birmingham B29 5TF England;;http://thetikkahut.co.uk;tel:+44 121 244 1472;mailto:info@thetikkahut.co.uk?subject=?
660;The One Fish Bar;12 School Road Yardley Wood, Birmingham B14 4BJ England;;https://www.facebook.com/TheOneFishbar/;tel:+44 121 430 7880;
661;Cast Iron Bar & Grill;Maxstoke Lane, Meriden Forest of Arden Marriott Hotel & Country Club, Birmingham CV7 7HR England;;http://www.tableresmarriott.com/cast-iron-bar-grill-restaurant-birmingham-airport-nec-forest-of-arden;tel:+44 1676 522335;
662;Yew Tree Cottage Indian Restaurant;Indian Restaurant Indian Restaurant 43 Stoney Lane, Birmingham B25 8RE England;;http://yewtree-cottage.co.uk/the-restaurant/;tel:+44 121 784 0707;mailto:info@yewtree-cottage.co.uk?subject=?
663;Tahini;325 Dudley Road, Birmingham B18 4HB England;;;tel:+44 121 456 3238;
664;Song Tuoi;Latitude 155 Bromsgrove Street, Birmingham B5 6AB England;;http://www.missvietnam.co.uk;tel:+44 121 622 5444;
665;Mackadown Chippy;66 East Meadway, Birmingham B33 0AP England;;http://www.mackadownchippy.com;tel:+44 121 789 9886;
666;Wi Jammin;22 Soho Hill, Birmingham B19 1AA England;;http://www.facebook.com/Wi-jammin-1543283759241721/;tel:+44 121 554 7730;
667;MBM Trinbago Meals;Birmingham B66 3DB England;;http://www.facebook.com/111542617204851/posts/159114502447662/;tel:+44 7792 557204;mailto:melinda.williams@live.co.uk?subject=?
668;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
669;Chung Ying;1006 Chester Road, Birmingham B24 0LL England;;;tel:+44 121 384 2546;
670;Craft Inn Jewellery Quarter;166 Warstone Lane Unit 6, Birmingham B18 6NN England;;;;mailto:jq@craft-inn.uk?subject=?
671;Kings Balti;264 Kings Road, Birmingham B44 0SA England;;http://www.kings-baltionline.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=google%20places;tel:+44 121 355 5666;
672;Shree Foods Limited;101 Dudley Road East, Birmingham B69 3DU England;;;;
673;Devlin's CAFE;The Green, Birmingham England;;;tel:+44 121 729 6603;
674;Chocolate Heaven Cafe;Bristol Rd South Unit 4, Northfield Shopping Centre, Birmingham B31 2JU England;;http://www.chocolateheavencafe.com;tel:+44 121 477 8768;mailto:info@chocolateheavencafe.com?subject=?
675;Sainsbury's;Longbridge Railway Station Longbridge Lane, Birmingham B31 2TW England;;http://www.sainsburys.co.uk;tel:+44 121 480 4520;
676;Marlboro Cafe;60 Greenholm Road Perry Barr, Birmingham B44 8HL England;;;tel:+44 121 356 0509;mailto:david.smith30@btinternet.com?subject=?
677;Lahore Cottage Ltd;171 Mary Street, Birmingham B12 9RN England;;;tel:+44 121 448 2191;mailto:zeeshan999999@gmail.com?subject=?
678;The Sisters Cafe;253 Highters Heath Lane, Birmingham B14 4NX England;;https://www.facebook.com/sisterscafehighters;tel:+44 121 436 7545;
679;Apna Lahore Restaurant;122 Ladypool Road, Birmingham B12 8JA England;;https://www.facebook.com/apnalhr/;tel:+44 121 572 2130;
680;Kohinur Kebab House;437 Dudley Road, Birmingham B18 4HD England;;https://www.facebook.com/Koh-i-Nur-Kebab-House-813809235400633/;tel:+44 121 439 4480;mailto:Saqib50@live.co.uk?subject=?
681;Manjaros;207 Stratford Road, Birmingham B11 1QT England;;http://manjaros.co.uk/contact.html;tel:+44 7557 514143;mailto:info@manjaros.co.uk?subject=?
682;Olive Tree;Hagley Road Five Ways, Birmingham B15 1DT England;;https://www.facebook.com/olivetreecafe5ways;tel:+44 7403 771191;mailto:order@olivetreecafe.co.uk?subject=?
683;Karibunis Restaurant at Bournville College;1 Longbridge Lane Longbridge, Birmingham B31 2AJ England;;https://www.sccb.ac.uk/about-us/karibunis;tel:+44 121 477 1558;mailto:info@bournville.ac.uk?subject=?
684;Titash Indian Restaurant;2278 Coventry Road, Sheldon, Birmingham B26 3JR England;;http://titashindianrestaurant.com/our_menu.php;tel:+44 121 722 2080;mailto:titashcontemporary@hotmail.co.uk?subject=?
685;Meer Shisha Lounge & Restaurant;81-91 John Bright Street, Birmingham B1 1BL England;;http://www.facebook.com/Meer-Shisha-Lounge-Restaurant-415698955218323;tel:+44 121 643 8866;
686;City Fryer;145 Dudley Road, Birmingham B18 7QY England;;;tel:+44 121 455 0390;
687;Chop  & Wok;352 Bordesley Green East Stechford, Birmingham B33 8QB England;;http://chopandwok.co.uk/contact-us/bordesley-green-east-stechford;tel:+44 121 783 3995;mailto:info@chopandwok.co.uk?subject=?
688;Sultan Of India;710 Chester Road, Birmingham B23 5TE England;;https://www.facebook.com/1580restaurant/;tel:+44 121 439 4243;mailto:sultanofindia@outlook.com?subject=?
689;Aria's Afghan Cuisine;40 Cape Hill Smethwick, Birmingham B66 4PB England;;;tel:+44 121 679 2882;
690;Sylhetspice cuisine;27-29 York Road, Birmingham B14 7SA England;;http://www.sylhetspice.co.uk;tel:+44 121 444 6644;
691;Philpotts;12a Broadway Plaza Francis Road, Birmingham B16 8LP England;;http://www.philpotts.co.uk/;tel:+44 121 452 1024;
692;Light of Bengal;470 College Road, Birmingham B44 0HL England;;http://www.lightofbengalb44.co.uk;tel:+44 121 384 4684;mailto:abdulnassar38@gmail.com?subject=?
693;Festival Balti;Unit C4 The Arcadian 70 Hurst Street Hurst Street, Birmingham B5 4TD England;;http://www.festivalbalti.co.uk;;
694;Ruby;104 High Street, Birmingham B17 9NJ England;;http://www.rubyharborne.co.uk/;tel:+44 121 427 3943;
695;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
696;D.J. Quinn's;327 Highfield Road, Birmingham B28 0BX England;;http://www.djquinns.com;tel:+44 121 777 5267;mailto:info@djquinns.com?subject=?
697;The Pit Stop Cafe;41 Pershore Road South, Birmingham B30 3EG England;;https://www.facebook.com/sillysausages123/?rf=211481152626241;tel:+44 121 451 3236;
698;8 Bowls;121 Hurst Street, Birmingham B5 6SE England;;;tel:+44 121 666 6611;
699;Urban Breakfast;Jewellery Quarter, Birmingham B18 6BG England;;http://www.urbanbreakfast.co.uk/;tel:+44 121 285 2999;mailto:Birmingham@urbanbreakfast.co.uk?subject=?
700;Canton Kitchen;83 Turves Green, Birmingham B31 4AH England;;https://cantonkitchen.co.uk/;tel:+44 121 476 7663;
701;Kilder;5 Shaw_s Passage Digbeth, Birmingham B5 5JG England;;https://www.kilderbar.co.uk/;tel:+44 121 643 2546;
702;About 8;8 Centenary Square, Birmingham B1 2EA England;;http://www.about8.co.uk;tel:+44 333 772 9329;mailto:8@about8.co.uk?subject=?
703;Pure Vegi;324 Soho Road, Birmingham B21 9NA England;;http://purevegi.com/;tel:+44 121 554 7949;
704;Menzies Birmingham City Restaurant;225 Hagley Road Birmingham City – Strathallan, Birmingham B16 9RY England;;http://www.menzieshotels.co.uk/hotels/midlands/birmingham-city-strathallan/dining-and-banqueting/;tel:+44 121 455 9777;mailto:strathallan@menzieshotels.co.uk?subject=?
705;Walkabout;266a-271 Broad Street Langley Building, Regency Wharf, Birmingham B1 2DS England;;https://www.walkaboutbars.co.uk/venues/birmingham/?utm_source=google&utm_medium=local_seo_gmb&utm_content=website;tel:+44 121 632 5712;mailto:walkabout.birmingham@stonegatepubs.com?subject=?
706;Talk of the Town;62-64 Corporation Street, Birmingham B2 4UX England;;;tel:+44 7976 363789;
707;San Marino Pizza;1399 Pershore Road, Birmingham B30 2JR England;;http://www.sanmarino-b30.co.uk/;tel:+44 121 486 2442;
708;Tai Po Chinese Takeaway;1610 Coventry Road, Birmingham B26 1AL England;;;tel:+44 121 706 5311;mailto:amy.hn7@gmail.com?subject=?
709;Broadway Kebab House;139 The Broadway, Birmingham B20 3ED England;;;tel:+44 121 356 9030;
710;Ivy's Cafe and Ale Room;161 Church Rd Yardley, Birmingham England;;https://www.facebook.com/Ivys-Cafe-and-Ale-room-103503761071295/?ref=page_internal;tel:+44 7876 158325;mailto:ivyscafe19@gmail.com?subject=?
711;Eastern Flavour indian and Bangladeshi takeaway;15 station Road, Birmingham England;;;tel:+44 121 350 0777;
712;B1;Central Square, Birmingham B1 1HH England;;http://www.ihg.com/crowneplaza/hotels/gb/en/birmingham/bhxct/hoteldetail;tel:+44 121 224 5000;
713;Metropole Lounge Bar;Pendingo Way Hilton Birmingham Metropole, Birmingham B40 1PP England;;http://www3.hilton.com/en/hotels/united-kingdom/hilton-birmingham-metropole-BHXMETW/index.html?WT.mc_id=zELWAKN0EMEA1HI2DMH3LocalSearch4DGGenericx6BHXMETW;tel:+44 7779 805023;mailto:birminghammetropolelounge@gmail.com?subject=?
714;New Station Fish and Chips;159 Station Road Stechford, Birmingham B33 8BA England;;;tel:+44 121 572 4483;
715;Ikea Birmingham Central Order & Collection Point;Dale House 31 Dale End, Birmingham B4 7LN England;;http://m.ikea.com/gb/en/pages/stores/birmingham-order-collect-point/;;mailto:customer.service@ikea.com?subject=?
716;Bardolino Birmingham;10 Commercial Street Mailbox District, Birmingham B1 1RS England;;http://mpwrestaurants.co.uk/our-brands/bardolino/birmingham/;tel:+44 121 634 3433;mailto:info@bardolinobirmingham.co.uk?subject=?
717;Happy Gardens;108 Thistledown Road, Birmingham B34 7EF England;;;tel:+44 121 748 1739;
718;Nando's Birmingham - Grand Central;Station Street Unit 34, Bull Ring & Grand Central, Birmingham B2 4XJ England;;https://www.nandos.co.uk/eat/restaurants/birmingham-grand-central;tel:+441216333575;
719;Taste Of Khyber;20 Alum Rock Road, Birmingham B8 1JB England;;https://www.facebook.com/Taste-Of-Khyber-Birmingham-382090941908772/;tel:+44 121 328 7733;mailto:tasteofkhyber@gmail.com?subject=?
720;Nicks Sandwich Bar;a38 South Bound, Birmingham England;;;tel:+44 7778 725746;
721;The Dog Inn;Marsh Lane Water Orton, Birmingham B46 1NW England;;http://thedoginnwaterorton.co.uk/food/;tel:+44 121 747 2413;mailto:thedoginnpub@hotmail.co.uk?subject=?
722;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
723;Costa Coffee;Unit 7, Selly Oak Retail Park, Harborne Ln, Birmingham B29 6SN England;;https://www.costa.co.uk/locations/store-locator/map/#latitude=52.44497149999999&longitude=-1.9439776;tel:+44 1708 867194;
724;Klassic Grill Bar Restaurant;110 Icknield Street Jewellery Quarter, Birmingham B18 6RZ England;;http://www.klassicgrillrestaurant.co.uk;tel:+44 121 293 9372;
725;Pad Thai Restaurant & Karaoke Bar;Cathay Building 86 Holloway Head Capacity: 100, Birmingham B1 1NB England;;http://www.padthai.co.uk/;tel:+44 121 666 6669;mailto:mail@padthai.co.uk?subject=?
726;Serranos;262e Chester Road Castle Bromwich, Birmingham England;;http://www.serranosgrill2.co.uk;;
727;Seven Sins Lounge;The Custard Factory 7 Gibb Street, Birmingham B9 4AT England;;http://www.sevensinslounge.com/;tel:+44 121 448 5010;mailto:info@sevensinslounge.com?subject=?
728;The Grill;245 Broad Street Jurys Inn Birmingham, Birmingham B1 2HQ England;;http://jurysinns.com;tel:+44 121 606 9000;
729;Zante cafe Restaurant;856 Bristol Road, Birmingham B29 6HW England;;;tel:+44 121 471 1123;
730;Greggs;85 New Street, Birmingham B2 4BA England;;;;
731;Shahi Nan Kebab House;353 Stratford Road Sparkhill, Birmingham B11 4JY England;;;tel:+44 121 772 2787;
732;Millers;Nec Hilton Birmingham Metropole hotel, Birmingham B40 1PP England;;http://www3.hilton.com/en/hotels/united-kingdom/hilton-birmingham-metropole-BHXMETW/dining/index.html;tel:+44 121 780 4242;
733;Ramada Birmingham;Penns Lane Walmley, Birmingham B76 1LH England;;http://www.ramadasuttonhotel.co.uk/;tel:+44 121 351 3111;mailto:enquiries@ramadasuttonhotel.co.uk?subject=?
734;Hajees Spices Buffet Restaurant;512 Stratford Road Sparkhill, Birmingham B11 4AH England;;http://www.facebook.com/pages/Hajees-Spices-Buffet-Restaurant/169350396433345;tel:+44 121 773 6130;
735;Buddy's 232;232 Moseley Street, Birmingham B5 6LG England;;;tel:+44 121 622 5599;mailto:buddys232cafe@gmail.com?subject=?
736;Legend Restaurant Chinese;Hurst Street, Digbeth, Birmingham England;;http://www.citikey.co.uk/display/legend-W0HN1;;
737;Tuckers;9 Minories, Birmingham B4 6AG England;;;;
738;It's a Brooklyn Thing;240 Warwick Road, Birmingham B11 2ND England;;http://brooklynburgers.co.uk;tel:+44 7399 333363;
739;Sheratton Restaurants;608 Bristol Road, Birmingham B29 6BQ England;;https://sherattonsellyoak.co.uk/;tel:+44 121 471 4696;
740;Taj Mahal;Norfolk House Smallbrook Queensway, Birmingham B5 4LJ England;;http://www.tajmahalbirmingham.co.uk/;tel:+44 121 643 8200;mailto:info@tajmahalb5.co.uk?subject=?
741;The Kebab Shop;159 Dudley Road, Birmingham B18 7QY England;;http://www.thekebabshopbirmingham.co.uk;tel:+44 121 454 1189;
742;Spice Nation;15 Macdonald Street, Birmingham B5 6TG England;;http://www.spicenationfood.com;tel:+44 121 622 3231;mailto:info@spicenationfood.com?subject=?
743;Turkauz;1342 Stratford Road Hall Green, Birmingham B28 9EH England;;;tel:+44 121 777 3264;mailto:turkuaz.resturant@gmail.com?subject=?
744;Hum Raj;128 Hawthorn Road Kingstanding, Birmingham B44 8PX England;;;tel:+44 121 350 0055;mailto:akhterhussain_1@hotmail.co.uk?subject=?
745;Yaadgar;122-130 Ladypool Road Sparkbrook, Birmingham B12 8JA England;;;tel:+44 121 766 7540;
746;Oodles Chinese;323 Ladypool Road, Birmingham B12 8LB England;;http://WWW.OODLESCHINESE.COM;tel:+44 121 449 0009;mailto:ladypoolroad@oodleschinese.com?subject=?
747;Balti Hut;259 Highters Heath Lane Higher's Health, Birmingham B14 4NX England;;;tel:+44 121 430 6657;
748;Centrala Space;Minerva Works 158 Fazeley Street Unit 4, Birmingham B5 5RT England;;http://centrala-space.org.uk/;tel:+44 121 513 0240;mailto:info@centrala-space.org.uk?subject=?
749;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
750;Chai Lounge;343 Stratford Road, Birmingham B11 4JY England;;https://www.facebook.com/pages/category/Coffee-Shop/Chai-Lounge-336226373580086/;tel:+44 121 772 8662;
751;Goodfillers;474 College Road, Birmingham B44 0HL England;;https://www.facebook.com/Goodfillers-kingstanding-563029817172247/;tel:+44 121 382 9982;
752;Pizza Express;Upper Mall East, Bullring Shopping Centre, Birmingham B5 4BF England;;https://www.pizzaexpress.com/birmingham-bullring?utm_source=listings&utm_medium=Places&utm_campaign=birmingham-bullring;tel:+44 121 643 7209;mailto:bullring.manager@pizzaexpress.com?subject=?
753;Butties Cafe;Forge Lane Minworth Industrial Park, Birmingham B76 1AP England;;http://www.minworthindustrialestates.co.uk/butties-cafe/;tel:+44 121 351 5939;mailto:info@minworthindustrialestates.co.uk?subject=?
754;Chilli Aariz;1509 Pershore Road, Birmingham B30 2JL England;;;tel:+44 121 458 1247;mailto:m.ashok7373@gmail.com?subject=?
755;Shawarma Bite;314 Ladypool Road, Birmingham B12 8JY England;;https://www.facebook.com/shawarma.bite20/;tel:+44 121 449 9699;mailto:shawarma.bite20@gmail.com?subject=?
756;Salad Box;147 Great Charles Street Queensway, Birmingham B3 3LP England;;https://saladbox.co.uk/en;tel:+44 121 233 3419;
757;Feng Cha;579 Bristol Road, Birmingham B29 6AF England;;https://www.facebook.com/fengcha.bham/;tel:+44 121 406 7018;
758;Balti Raj;1604 Coventry Road, Birmingham B26 1AL England;;http://baltirajyardley.com/index.php;tel:+44 121 706 6627;
759;The Dessert King;223 - 225 Edward Road Balsal Heath, Birmingham B10 0NR England;;http://www.thedessertking.co.uk/;tel:+44 121 337 7378;mailto:dessertkingbham@gmail.com?subject=?
760;Thyme Bar & Grill;Richard Street Birmingham City - Aston hotel, Birmingham B7 4AA England;;https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-city---aston.html?cid=GLBC_BIRMTI;tel:+44 333 777 3907;
761;Snapeat;6 High Street Kings Heath, Birmingham B14 7JZ England;;;tel:+44 121 448 9895;
762;Stockland Balti;332 Marsh Lane, Birmingham B23 6HP England;;;tel:+44 121 377 8789;
763;The Dragonfly;Mezzanine, Landside, Terminal 1 Birmingham Airport, Birmingham England;;http://www.jdwetherspoon.co.uk/home/pubs/the-dragonfly;;
764;Pizza Marinos;299A Alcester Road, Birmingham B13 8BB England;;http://www.pizzamarinos-b14.co.uk/?fbclid=IwAR2rbOpTYHCBrP2oj-rNGtQ7umd2WB3uX7kdlEqrhM6tGHzhid6mIhCaNbk;tel:+44 121 444 1114;
765;The Edgbaston Tap;17 Hollies Croft, Birmingham B5 7QN England;;https://edgbastonsportsbarbirmingham.co.uk/;tel:+44 7833 910193;mailto:Info@edgbastonsportsbarbirmingham.co.uk?subject=?
766;Highfield Chippy;208 Robin Hood Lane, Birmingham B28 0LG England;;http://www.highfieldchippy.co.uk/;tel:+44 121 777 3971;
767;Yates - Birmingham Airport;Birmingham Airport, Birmingham England;;http://www.birminghamairport.co.uk/at-the-airport/bars-and-restaurants.aspx;;
768;Sakumen;10 Pershore Street 2rd floor 7 Unit, Birmingham B5 4RU England;;;tel:+44 7754 913951;mailto:info@ctrusmedia.com?subject=?
769;Medina Delights MD;2 Walford Road, Birmingham B11 1NR England;;;tel:+44 121 771 4486;
770;Full-A-Flava;235 Dudley Road Winson Green, B18 4EJ, Birmingham B18 4EJ England;;;tel:+44 121 792 8138;
771;Carluccis;Unit 11 Grand Central Station, Birmingham B24XJ England;;http://www.carluccios.com/restaurants/birmingham/grand-central-station;tel:0121 643 009;mailto:hello@carluccios.com?subject=?
772;Esme's;Unit 3 Kings Court High Street, Birmingham B14 7JZ England;;https://www.facebook.com/esmeseats01;tel:+44 121 439 8282;
773;Perry Barr Stadium;Aldridge Road, Birmingham B42 2ET England;;http://www.lovethedogs.co.uk/perrybarr;tel:+44 121 726 1707;mailto:enquiries@gralimited.co.uk?subject=?
774;UK HOT 'N' SPICY;174 Tynedale Road Tyseley, Birmingham B11 3QU England;;;tel:+44 121 238 4662;
775;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
776;Two Towers Brewery;29 Shadwell Street, Birmingham B4 6HB England;;http://twotowersbrewery.co.uk;tel:+44 121 439 3738;mailto:enquiries@twotowersbrewery.co.uk?subject=?
777;Hot Stuff Pizza - Handsworth Wood;242 Grove Lane, Birmingham B20 2EY England;;http://hotstuffpizzahandsworth.co.uk/;tel:+44 121 554 0003;
778;Hong Kong Kitchen;400 Groveley Lane, Birmingham B45 8UQ England;;http://www.hongkongkitchenuk.co.uk;tel:+44 121 445 3782;
779;Jamie Olivers Italian Restaurant;Middle Mall, Bullring Shopping Centre, Spiceal Street., Birmingham B5 4BE England;;https://www.jamieoliver.com/italian/restaurants/birmingham/;tel:012175227323;mailto:facebook@jamiesitalian.com?subject=?
780;Roberts Deli;271 Chester Road, Birmingham B36 0ET England;;;tel:+44 121 749 2010;
781;Lovepizza;1165 Warwick Road Acocks Green, Birmingham B27 6RG England;;https://www.facebook.com/Lovepizzabirmingham/;;
782;Pizza Giano;716 Chester Road Wylde Green, Birmingham B23 5TE England;;;tel:+44 121 377 7718;
783;Subway;165 Sutton Road, Birmingham B23 5TN England;;;;
784;Maypole Fryer;1001 Alcester Road South, Birmingham B14 5JA England;;;tel:+44 121 448 7540;
785;Yuwies: Good Food Diner;19 Muntz Street, Birmingham B10 9SN England;;;tel:+44 7743 888751;
786;Chung Shing;404 Coventry Road, Birmingham B10 0UF England;;;tel:+44 121 773 7899;
787;The Royal Fish Bar;95 Longbridge Lane Longbridge, Birmingham B31 4RD England;;http://www.facebook.com/TheRoyalFishBarLongbride;tel:+44 121 475 8152;
788;Albela;346 Bordesley Green, Birmingham B9 5NB England;;;tel:+44 121 773 8758;
789;Pizza bonita House;10 High Street, Birmingham B23 6RH England;;http://pizzabonitahouse.co.uk;tel:+44 121 285 3077;
790;Karahi King;346 Coventry Road, Birmingham B10 0XE England;;;tel:+44 121 773 6273;
791;Nawaab;238 Highgate Road, Birmingham B12 8EA England;;https://www.facebook.com/NawaabRestaurant/;tel:+44 121 773 0030;mailto:info@nawaabgroup.co.uk?subject=?
792;Curry Gardens;41 York Road, Birmingham B14 7SA England;;http://www.curryg.co.uk;tel:+44 121 444 0056;
793;Agadir Cafe;405 Coventry Road, Birmingham B10 0SP England;;http://www.facebook.com/Agadir-Cafe-1081672255242049/;tel:+44 7404 808231;mailto:elkhaddari@hotmail.be?subject=?
794;Khan Saab Chef Village;368 Stratford Road, Birmingham B11 4AB England;;https://www.facebook.com/KhanSaabChefVillage;tel:+44 7474 278491;
795;1565 Restaurant, Bar & Terrace;160 Broad Street, Birmingham B15 1DT England;;https://www.facebook.com/1565restaurant/;tel:+44 121 369 5555;
796;Yummy House;1563 Stratford Road Hall Green, Birmingham B28 9JA England;;http://yummyhouse.co.uk;tel:+44 121 733 8338;
797;Pret a Manger;Unit 3A, 55A Temple Row, Birmingham, Birmingham B2 5LS England;;;;
798;The Cave;89 Cape Hill, Birmingham B66 4SG England;;http://www.thecaverestaurant.co.uk;tel:+44 121 565 5382;
799;Mr Frost;858 Washwood Heath Road, Birmingham B8 2NL England;;https://www.facebook.com/Mr-frost-177567412673678/;;
800;Pizza Hot;462 College Road, Birmingham B44 0HL England;;http://pizzahot.vpshop.co.uk;tel:+44 121 350 5505;
801;Morrisons Cafe;2259-2297 Coventry Road Morrisons Super Market, Sheldon, Birmingham B26 3PD England;;https://my.morrisons.com/storefinder/554;tel:+44 121 742 6584;
802;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
803;Luxor Cafe & Shisha Lounge;352 Moseley Road, Birmingham B12 9AZ England;;https://www.facebook.com/luxorcafebhx/;tel:+44 121 440 8528;
804;Theatrix;130 Colmore Row, Birmingham B3 3AP England;;http://theatrixbirmingham.co.uk;tel:+44 121 233 9399;
805;Izza Pizza;Selfridges Food Hall, The Bullring Upper Mall East, Birmingham B5 4BP England;;http://www.izza-pizza.co.uk;;
806;The Crown;290 Alcester Road South Kings Heath, Birmingham B14 6EN England;;https://www.stonehouserestaurants.co.uk/nationalsearch/eastandwestmidlands/thecrownkingsheath#;tel:+44 121 444 2912;
807;Toby Carvery;563 Hagley Road West Quinton, Birmingham B32 1HP England;;http://www.tobycarvery.co.uk/quintonbirmingham/;tel:+44 121 423 3895;
808;Shard End Balti Indian Take Away;221B Heath Way, Birmingham B34 6QU England;;http://shardendbaltitakeaway.co.uk;tel:+44 121 749 1907;
809;New Ruby;241 Merritts Brook Lane, Birmingham B31 1UJ England;;http://www.newruby.co.uk/;tel:+44 121 478 1836;
810;Black Country Kitchen;212 Thimble Mill Lane Aston, Birmingham B7 5HT England;;http://www.facebook.com/BlackCountryKitchensLtd/;tel:+44 121 327 2141;
811;Browns Diner Shard End;7 Ownall Road, Birmingham B34 7AH England;;;tel:+44 7773 609356;
812;The Crown Shard End;Hurst Lane Shard End, Birmingham B34 7HP England;;http://thecrownclubs.uk;tel:+44 121 747 3922;mailto:shardend@thecrownclubs.uk?subject=?
813;Broadway 2;706 Stratford Road, Birmingham B12 0JP England;;http://broadway2.com/index.php;tel:+44 121 777 1515;
814;Chicken Express;45 Station Street, Birmingham B5 4DY England;;;tel:+44 121 643 3704;
815;Canalside Cafe;Gas Street, Birmingham B1 2JU England;;;tel:+44 121 643 3170;
816;Fung Wong;2 South Road, Birmingham B23 6EE England;;;tel:+44 121 350 5206;
817;Glebe Fish Bar;27 Glebe Farm Road, Birmingham B33 9LY England;;;tel:+44 121 783 2438;
818;Woodstock Cafe;584 Bristol Road, Birmingham B29 6BE England;;;tel:+44 121 249 0968;
819;Meshwiat Middle East;760 Alum Rock Rd, Birmingham England;;https://www.facebook.com/meshwiat/;tel:+44 121 246 2801;
820;The Cafe at Old Mill;18 West Heath Road, Birmingham B31 3TG England;;http://www.facebook.com/CAFEtheoldmill-1400681730144801/;tel:+44 121 475 5006;
821;Starbucks;10 Cherry Street, Birmingham B2 5AR England;;https://www.starbucks.com/store-locator/store/1017306/birmingham-cherry-st-10-cherry-st-birmingham-eng-b-2-5-ar-gb;;
822;Sahara Desserts;760 Alum Rock Road Pelham, Birmingham B8 3PP England;;;tel:+44 7878 079550;mailto:saharadesserts760@gmail.com?subject=?
823;Haslucks Fish Bar;184A Haslucks Green Road, Birmingham B90 2LN England;;;tel:+44 121 733 8124;
824;Kabul darbar;912 Alum Rock Road, Birmingham B8 2LU England;;https://www.facebook.com/kabuldarbarbirmingham/;tel:+44 121 783 1110;
825;YumYum Sheesha;Martineau Place, Birmingham B2 4UU England;;http://www.facebook.com/#!/pages/YUMYUMchicken/111460302252304;tel:+44 7890 010108;
826;Sandwich Club;14 Islington Row Middleway, Birmingham B15 1LD England;;http://www.sandwichclub.biz/;tel:+44 121 454 4602;mailto:info@sandwichclub.biz?subject=?
827;Wrapchic;Airport Way Ground Floor, North Terminal Birmingham Airport, Birmingham B26 3QJ England;;http://wrapchic.co.uk;tel:+44 121 782 1938;mailto:birmingham.airport@wrapchic.co.uk?subject=?
828;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
829;Bengal Palace;54 East Meadway Tile Cross, Birmingham B33 0AP England;;http://www.bengalpalacebirmingham.co.uk/;tel:+44 121 783 0720;
830;Somali Restaurant;479 Coventry Road Small Heath, Birmingham B10 0JS England;;;tel:+44 121 771 2055;
831;Pizza Point;127 Soho Road, Birmingham B21 9ST England;;http://hungryhouse.co.uk/pizza-point-handsworth?aid=4fe99398aea34&bid=11ba4842&utm_source=affiliate-qype&utm_medium=affiliate&utm_campaign=qype;tel:+44 121 515 2010;
832;Lee Garden;9 Orphanage Road, Birmingham B24 9HP England;;http://www.leegardenbirmingham.co.uk/;tel:+44 121 384 8333;
833;Cake Time;178 Slade Road, Birmingham B23 7RJ England;;;;
834;Luv Baguette;629 Bordesley Green, Birmingham B9 5XZ England;;https://www.facebook.com/LUV-Baguette-492776348157711/;tel:+44 121 753 0717;
835;Doaba;268 Soho Road Handsworth, Birmingham B21 9LX England;;http://www.doabacatering.com;tel:+44 121 551 1725;
836;Chongqing Noodles;Unit 4 Latitude, Bromsgrove Street, Birmingham B5 6AB England;;;tel:+44 7421 901816;mailto:80scanteen@gmail.com?subject=?
837;@Pizza;Unit 33 Grand Central Stephenson Place, Birmingham B2 4BF England;;http://www.atpizza.com;tel:+44 121 274 2836;mailto:grandcentral@atpizza.com?subject=?
838;The Bull's Head;77 The Green Kings Norton, Birmingham B38 8RU England;;http://www.bullsheadpub.co.uk;tel:+44 121 486 2810;mailto:bullshead.kingsnorton@marstons.co.uk?subject=?
839;Maharaja Spice Express;Hagley Road, Birmingham B17 8BJ England;;https://www.maharajasspiceexpress.uk/;tel:+44 121 277 4130;
